date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2010-05-30 04:00:00,0.015,0.079,0.148,0.0,0.066,0.039,0.152
2010-05-30 05:00:00,0.0,0.18,0.148,0.0,0.091,0.013,0.076
2010-05-30 06:00:00,0.0,0.249,0.168,0.0,0.066,0.0,0.025
2010-05-30 07:00:00,0.0,0.28,0.198,0.0,0.046,0.0,0.0
2010-05-30 08:00:00,0.0,0.302,0.158,0.0,0.096,0.0,0.0
2010-05-30 09:00:00,0.02,0.196,0.109,0.0,0.096,0.026,0.051
2010-05-30 10:00:00,0.005,0.079,0.03,0.006,0.03,0.039,0.0
2010-05-30 11:00:00,0.0,0.032,0.0,0.0,0.051,0.039,0.0
2010-05-30 12:00:00,0.015,0.042,0.0,0.006,0.035,0.066,0.0
2010-05-30 13:00:00,0.005,0.011,0.0,0.0,0.0,0.026,0.0
2010-05-30 14:00:00,0.035,0.0,0.0,0.039,0.0,0.053,0.0
2010-05-30 15:00:00,0.035,0.0,0.0,0.154,0.0,0.211,0.126
2010-05-30 16:00:00,0.05,0.0,0.0,0.182,0.015,0.171,0.101
2010-05-30 17:00:00,0.05,0.0,0.03,0.072,0.066,0.171,0.101
2010-05-30 18:00:00,0.045,0.0,0.049,0.154,0.202,0.184,0.101
2010-05-30 19:00:00,0.055,0.0,0.04,0.248,0.243,0.118,0.025
2010-05-30 20:00:00,0.075,0.042,0.049,0.204,0.207,0.105,0.025
2010-05-30 21:00:00,0.115,0.053,0.079,0.149,0.106,0.105,0.076
2010-05-30 22:00:00,0.125,0.058,0.02,0.16,0.025,0.118,0.076
2010-05-30 23:00:00,0.125,0.053,0.0,0.11,0.0,0.145,0.152
2010-05-31 00:00:00,0.065,0.095,0.0,0.055,0.01,0.132,0.101
2010-05-31 01:00:00,0.01,0.116,0.0,0.022,0.137,0.145,0.076
2010-05-31 02:00:00,0.0,0.291,0.01,0.055,0.207,0.105,0.126
2010-05-31 03:00:00,0.0,0.481,0.04,0.176,0.177,0.237,0.227
2010-05-31 04:00:00,0.0,0.524,0.089,0.204,0.142,0.408,0.303
2010-05-31 05:00:00,0.02,0.55,0.168,0.496,0.157,0.592,0.278
2010-05-31 06:00:00,0.065,0.317,0.198,0.595,0.137,0.566,0.303
2010-05-31 07:00:00,0.175,0.037,0.128,0.584,0.137,0.5,0.278
2010-05-31 08:00:00,0.306,0.042,0.148,0.507,0.126,0.408,0.227
2010-05-31 09:00:00,0.256,0.026,0.198,0.49,0.243,0.355,0.227
2010-05-31 10:00:00,0.226,0.153,0.168,0.518,0.283,0.342,0.202
2010-05-31 11:00:00,0.125,0.18,0.237,0.413,0.288,0.316,0.227
2010-05-31 12:00:00,0.085,0.032,0.089,0.248,0.172,0.303,0.202
2010-05-31 13:00:00,0.02,0.026,0.079,0.187,0.086,0.237,0.126
2010-05-31 14:00:00,0.015,0.106,0.04,0.171,0.015,0.276,0.177
2010-05-31 15:00:00,0.045,0.164,0.109,0.121,0.01,0.237,0.227
2010-05-31 16:00:00,0.055,0.148,0.109,0.281,0.015,0.316,0.379
2010-05-31 17:00:00,0.1,0.169,0.366,0.198,0.005,0.026,0.025
2010-05-31 18:00:00,0.085,0.138,0.356,0.0,0.0,0.0,0.0
2010-05-31 19:00:00,0.145,0.196,0.791,0.0,0.0,0.013,0.0
2010-05-31 20:00:00,0.0,0.323,0.662,0.0,0.005,0.039,0.0
2010-05-31 21:00:00,0.04,0.423,0.049,0.011,0.01,0.053,0.0
2010-05-31 22:00:00,0.105,0.37,0.0,0.072,0.0,0.145,0.278
2010-05-31 23:00:00,0.236,0.37,0.178,0.05,0.015,0.079,0.202
2010-06-01 00:00:00,0.301,0.317,0.148,0.16,0.04,0.053,0.126
2010-06-01 01:00:00,0.246,0.381,0.099,0.05,0.061,0.013,0.025
2010-06-01 02:00:00,0.165,0.386,0.03,0.0,0.167,0.0,0.0
2010-06-01 03:00:00,0.095,0.333,0.0,0.0,0.253,0.0,0.0
2010-06-01 04:00:00,0.005,0.344,0.0,0.0,0.445,0.026,0.0
2010-06-01 05:00:00,0.01,0.312,0.01,0.0,0.364,0.0,0.0
2010-06-01 06:00:00,0.01,0.228,0.0,0.011,0.278,0.066,0.0
2010-06-01 07:00:00,0.035,0.153,0.0,0.044,0.359,0.079,0.152
2010-06-01 08:00:00,0.005,0.09,0.02,0.022,0.258,0.066,0.051
2010-06-01 09:00:00,0.0,0.058,0.079,0.011,0.222,0.039,0.025
2010-06-01 10:00:00,0.0,0.048,0.109,0.05,0.222,0.053,0.025
2010-06-01 11:00:00,0.0,0.011,0.109,0.099,0.076,0.145,0.101
2010-06-01 12:00:00,0.0,0.0,0.099,0.066,0.01,0.224,0.126
2010-06-01 13:00:00,0.015,0.0,0.119,0.077,0.005,0.184,0.152
2010-06-01 14:00:00,0.045,0.0,0.049,0.006,0.0,0.092,0.126
2010-06-01 15:00:00,0.065,0.0,0.03,0.017,0.035,0.053,0.051
2010-06-01 16:00:00,0.07,0.037,0.01,0.006,0.086,0.026,0.025
2010-06-01 17:00:00,0.09,0.148,0.0,0.061,0.076,0.053,0.025
2010-06-01 18:00:00,0.095,0.169,0.0,0.017,0.081,0.013,0.0
2010-06-01 19:00:00,0.085,0.286,0.03,0.039,0.202,0.026,0.0
2010-06-01 20:00:00,0.09,0.423,0.089,0.028,0.177,0.026,0.0
2010-06-01 21:00:00,0.145,0.339,0.148,0.0,0.076,0.013,0.0
2010-06-01 22:00:00,0.175,0.407,0.198,0.0,0.066,0.0,0.0
2010-06-01 23:00:00,0.175,0.328,0.188,0.0,0.137,0.0,0.0
2010-06-02 00:00:00,0.09,0.519,0.188,0.0,0.071,0.0,0.0
2010-06-02 01:00:00,0.02,0.206,0.148,0.011,0.051,0.013,0.0
2010-06-02 02:00:00,0.1,0.127,0.148,0.055,0.03,0.066,0.025
2010-06-02 03:00:00,0.095,0.111,0.217,0.006,0.0,0.197,0.152
2010-06-02 04:00:00,0.201,0.016,0.316,0.066,0.01,0.224,0.227
2010-06-02 05:00:00,0.201,0.005,0.306,0.231,0.106,0.368,0.48
2010-06-02 06:00:00,0.306,0.005,0.316,0.281,0.243,0.408,0.354
2010-06-02 07:00:00,0.406,0.063,0.326,0.292,0.131,0.526,0.354
2010-06-02 08:00:00,0.321,0.095,0.415,0.309,0.126,0.526,0.379
2010-06-02 09:00:00,0.271,0.085,0.336,0.342,0.101,0.487,0.303
2010-06-02 10:00:00,0.256,0.111,0.277,0.292,0.03,0.487,0.354
2010-06-02 11:00:00,0.221,0.228,0.296,0.275,0.015,0.526,0.354
2010-06-02 12:00:00,0.15,0.153,0.336,0.231,0.076,0.434,0.404
2010-06-02 13:00:00,0.115,0.021,0.346,0.226,0.157,0.474,0.556
2010-06-02 14:00:00,0.125,0.0,0.346,0.176,0.142,0.474,0.53
2010-06-02 15:00:00,0.14,0.0,0.336,0.165,0.177,0.342,0.379
2010-06-02 16:00:00,0.1,0.0,0.543,0.006,0.248,0.066,0.227
2010-06-02 17:00:00,0.045,0.005,0.375,0.0,0.288,0.0,0.076
2010-06-02 18:00:00,0.06,0.079,0.791,0.0,0.217,0.0,0.0
2010-06-02 19:00:00,0.175,0.101,0.791,0.0,0.116,0.066,0.0
2010-06-02 20:00:00,0.005,0.079,0.879,0.0,0.081,0.105,0.0
2010-06-02 21:00:00,0.0,0.074,0.949,0.0,0.025,0.066,0.025
2010-06-02 22:00:00,0.035,0.122,0.949,0.017,0.005,0.158,0.227
2010-06-02 23:00:00,0.281,0.175,0.919,0.033,0.0,0.224,0.328
2010-06-03 00:00:00,0.336,0.185,0.563,0.0,0.0,0.079,0.152
2010-06-03 01:00:00,0.276,0.169,0.336,0.033,0.005,0.132,0.076
2010-06-03 02:00:00,0.145,0.127,0.326,0.039,0.046,0.158,0.076
2010-06-03 03:00:00,0.13,0.069,0.138,0.006,0.046,0.092,0.076
2010-06-03 04:00:00,0.135,0.026,0.01,0.0,0.228,0.026,0.0
2010-06-03 05:00:00,0.07,0.011,0.01,0.0,0.207,0.013,0.0
2010-06-03 06:00:00,0.045,0.095,0.0,0.0,0.096,0.026,0.0
2010-06-03 07:00:00,0.08,0.169,0.0,0.0,0.091,0.0,0.0
2010-06-03 08:00:00,0.05,0.212,0.0,0.0,0.071,0.0,0.0
2010-06-03 09:00:00,0.015,0.265,0.0,0.0,0.076,0.0,0.0
2010-06-03 10:00:00,0.0,0.307,0.0,0.0,0.142,0.0,0.0
2010-06-03 11:00:00,0.0,0.354,0.0,0.0,0.121,0.0,0.0
2010-06-03 12:00:00,0.0,0.243,0.0,0.0,0.076,0.0,0.0
2010-06-03 13:00:00,0.0,0.116,0.04,0.0,0.03,0.0,0.0
2010-06-03 14:00:00,0.0,0.032,0.089,0.0,0.0,0.0,0.0
2010-06-03 15:00:00,0.0,0.021,0.089,0.022,0.0,0.0,0.0
2010-06-03 16:00:00,0.0,0.011,0.138,0.044,0.0,0.013,0.0
2010-06-03 17:00:00,0.02,0.005,0.237,0.127,0.02,0.066,0.0
2010-06-03 18:00:00,0.095,0.0,0.237,0.077,0.061,0.066,0.0
2010-06-03 19:00:00,0.135,0.0,0.227,0.044,0.086,0.092,0.051
2010-06-03 20:00:00,0.095,0.005,0.198,0.028,0.091,0.066,0.0
2010-06-03 21:00:00,0.05,0.037,0.316,0.006,0.081,0.039,0.0
2010-06-03 22:00:00,0.025,0.058,0.366,0.0,0.035,0.026,0.0
2010-06-03 23:00:00,0.01,0.048,0.237,0.0,0.0,0.039,0.101
2010-06-04 00:00:00,0.0,0.048,0.198,0.022,0.0,0.145,0.076
2010-06-04 01:00:00,0.0,0.037,0.208,0.039,0.01,0.25,0.152
2010-06-04 02:00:00,0.0,0.058,0.158,0.022,0.02,0.132,0.076
2010-06-04 03:00:00,0.0,0.032,0.109,0.0,0.01,0.066,0.051
2010-06-04 04:00:00,0.0,0.0,0.099,0.0,0.0,0.026,0.0
2010-06-04 05:00:00,0.0,0.0,0.01,0.0,0.0,0.013,0.0
2010-06-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.039,0.0
2010-06-04 07:00:00,0.0,0.0,0.0,0.011,0.0,0.026,0.0
2010-06-04 08:00:00,0.01,0.0,0.0,0.006,0.0,0.039,0.0
2010-06-04 09:00:00,0.025,0.0,0.0,0.0,0.005,0.053,0.051
2010-06-04 10:00:00,0.005,0.0,0.0,0.0,0.005,0.066,0.051
2010-06-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.053,0.051
2010-06-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.053,0.025
2010-06-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.026,0.0
2010-06-04 14:00:00,0.0,0.0,0.01,0.0,0.0,0.013,0.0
2010-06-04 15:00:00,0.0,0.016,0.02,0.0,0.0,0.0,0.0
2010-06-04 16:00:00,0.0,0.063,0.049,0.0,0.015,0.039,0.0
2010-06-04 17:00:00,0.0,0.111,0.158,0.0,0.015,0.026,0.0
2010-06-04 18:00:00,0.035,0.063,0.217,0.0,0.02,0.013,0.0
2010-06-04 19:00:00,0.065,0.122,0.148,0.0,0.035,0.039,0.0
2010-06-04 20:00:00,0.06,0.106,0.168,0.0,0.02,0.013,0.0
2010-06-04 21:00:00,0.02,0.09,0.168,0.0,0.01,0.0,0.0
2010-06-04 22:00:00,0.005,0.265,0.277,0.011,0.0,0.0,0.0
2010-06-04 23:00:00,0.025,0.238,0.277,0.039,0.0,0.013,0.025
2010-06-05 00:00:00,0.05,0.317,0.247,0.066,0.0,0.092,0.126
2010-06-05 01:00:00,0.14,0.302,0.336,0.099,0.0,0.118,0.379
2010-06-05 02:00:00,0.231,0.28,0.237,0.033,0.03,0.079,0.354
2010-06-05 03:00:00,0.19,0.302,0.178,0.248,0.025,0.118,0.227
2010-06-05 04:00:00,0.1,0.296,0.04,0.165,0.0,0.184,0.278
2010-06-05 05:00:00,0.1,0.116,0.079,0.132,0.02,0.316,0.328
2010-06-05 06:00:00,0.145,0.069,0.227,0.303,0.086,0.263,0.303
2010-06-05 07:00:00,0.12,0.048,0.534,0.253,0.03,0.092,0.126
2010-06-05 08:00:00,0.17,0.005,0.494,0.143,0.005,0.079,0.076
2010-06-05 09:00:00,0.185,0.0,0.366,0.044,0.051,0.053,0.0
2010-06-05 10:00:00,0.145,0.0,0.356,0.094,0.152,0.079,0.025
2010-06-05 11:00:00,0.085,0.005,0.208,0.033,0.197,0.053,0.0
2010-06-05 12:00:00,0.065,0.0,0.217,0.061,0.228,0.092,0.051
2010-06-05 13:00:00,0.1,0.016,0.148,0.171,0.192,0.276,0.227
2010-06-05 14:00:00,0.301,0.005,0.168,0.182,0.202,0.171,0.227
2010-06-05 15:00:00,0.401,0.0,0.128,0.176,0.339,0.118,0.101
2010-06-05 16:00:00,0.366,0.0,0.059,0.187,0.415,0.105,0.051
2010-06-05 17:00:00,0.351,0.0,0.04,0.143,0.677,0.118,0.025
2010-06-05 18:00:00,0.301,0.0,0.02,0.061,0.844,0.066,0.0
2010-06-05 19:00:00,0.241,0.0,0.02,0.066,0.758,0.026,0.0
2010-06-05 20:00:00,0.155,0.0,0.0,0.039,0.774,0.013,0.0
2010-06-05 21:00:00,0.1,0.0,0.0,0.0,0.475,0.013,0.0
2010-06-05 22:00:00,0.055,0.0,0.04,0.0,0.844,0.026,0.0
2010-06-05 23:00:00,0.02,0.0,0.119,0.006,0.652,0.053,0.0
2010-06-06 00:00:00,0.0,0.0,0.099,0.006,0.43,0.132,0.076
2010-06-06 01:00:00,0.005,0.063,0.198,0.0,0.308,0.092,0.177
2010-06-06 02:00:00,0.03,0.217,0.178,0.028,0.298,0.132,0.202
2010-06-06 03:00:00,0.015,0.349,0.178,0.088,0.364,0.132,0.177
2010-06-06 04:00:00,0.065,0.407,0.899,0.143,0.288,0.145,0.101
2010-06-06 05:00:00,0.16,0.407,0.642,0.242,0.182,0.224,0.253
2010-06-06 06:00:00,0.211,0.418,0.356,0.27,0.126,0.329,0.379
2010-06-06 07:00:00,0.341,0.217,0.128,0.375,0.167,0.224,0.253
2010-06-06 08:00:00,0.361,0.217,0.405,0.342,0.263,0.368,0.328
2010-06-06 09:00:00,0.296,0.18,0.731,0.237,0.263,0.184,0.101
2010-06-06 10:00:00,0.211,0.19,0.958,0.275,0.248,0.382,0.505
2010-06-06 11:00:00,0.241,0.27,0.85,0.358,0.41,0.382,0.657
2010-06-06 12:00:00,0.281,0.407,0.86,0.523,0.526,0.447,0.455
2010-06-06 13:00:00,0.376,0.444,0.791,0.727,0.768,0.684,0.631
2010-06-06 14:00:00,0.331,0.238,0.751,0.391,0.733,0.434,0.505
2010-06-06 15:00:00,0.321,0.063,0.662,0.325,0.925,0.276,0.328
2010-06-06 16:00:00,0.276,0.005,0.632,0.358,0.925,0.171,0.126
2010-06-06 17:00:00,0.17,0.005,0.524,0.336,0.779,0.105,0.076
2010-06-06 18:00:00,0.095,0.016,0.346,0.094,0.758,0.158,0.051
2010-06-06 19:00:00,0.065,0.069,0.188,0.088,0.723,0.039,0.0
2010-06-06 20:00:00,0.06,0.159,0.109,0.11,0.46,0.197,0.025
2010-06-06 21:00:00,0.075,0.196,0.128,0.209,0.349,0.355,0.253
2010-06-06 22:00:00,0.1,0.228,0.109,0.138,0.152,0.263,0.278
2010-06-06 23:00:00,0.115,0.243,0.079,0.143,0.177,0.184,0.177
2010-06-07 00:00:00,0.055,0.111,0.208,0.182,0.101,0.263,0.177
2010-06-07 01:00:00,0.05,0.032,0.237,0.127,0.005,0.197,0.253
2010-06-07 02:00:00,0.045,0.095,0.079,0.149,0.02,0.171,0.126
2010-06-07 03:00:00,0.09,0.127,0.188,0.198,0.071,0.184,0.101
2010-06-07 04:00:00,0.105,0.042,0.158,0.237,0.126,0.145,0.126
2010-06-07 05:00:00,0.11,0.048,0.237,0.242,0.152,0.118,0.076
2010-06-07 06:00:00,0.11,0.026,0.287,0.287,0.238,0.092,0.051
2010-06-07 07:00:00,0.105,0.058,0.208,0.176,0.192,0.145,0.051
2010-06-07 08:00:00,0.105,0.159,0.178,0.044,0.177,0.145,0.051
2010-06-07 09:00:00,0.06,0.101,0.178,0.165,0.217,0.053,0.0
2010-06-07 10:00:00,0.095,0.058,0.208,0.143,0.283,0.118,0.0
2010-06-07 11:00:00,0.12,0.053,0.257,0.088,0.197,0.132,0.051
2010-06-07 12:00:00,0.045,0.011,0.158,0.044,0.091,0.066,0.025
2010-06-07 13:00:00,0.025,0.0,0.148,0.022,0.03,0.039,0.0
2010-06-07 14:00:00,0.115,0.0,0.059,0.011,0.0,0.026,0.0
2010-06-07 15:00:00,0.236,0.0,0.069,0.05,0.01,0.132,0.051
2010-06-07 16:00:00,0.401,0.032,0.099,0.044,0.081,0.171,0.101
2010-06-07 17:00:00,0.411,0.053,0.109,0.039,0.142,0.132,0.126
2010-06-07 18:00:00,0.381,0.09,0.079,0.055,0.157,0.132,0.152
2010-06-07 19:00:00,0.326,0.138,0.109,0.055,0.167,0.105,0.177
2010-06-07 20:00:00,0.301,0.111,0.069,0.066,0.263,0.145,0.152
2010-06-07 21:00:00,0.19,0.09,0.03,0.061,0.137,0.158,0.152
2010-06-07 22:00:00,0.175,0.101,0.02,0.039,0.076,0.079,0.076
2010-06-07 23:00:00,0.135,0.101,0.03,0.022,0.076,0.066,0.051
2010-06-08 00:00:00,0.1,0.116,0.01,0.006,0.096,0.053,0.0
2010-06-08 01:00:00,0.05,0.058,0.0,0.0,0.096,0.026,0.0
2010-06-08 02:00:00,0.065,0.074,0.0,0.0,0.142,0.039,0.0
2010-06-08 03:00:00,0.135,0.063,0.0,0.0,0.152,0.026,0.0
2010-06-08 04:00:00,0.17,0.053,0.04,0.0,0.086,0.026,0.0
2010-06-08 05:00:00,0.206,0.042,0.158,0.0,0.081,0.0,0.0
2010-06-08 06:00:00,0.175,0.042,0.217,0.0,0.076,0.0,0.0
2010-06-08 07:00:00,0.185,0.032,0.217,0.0,0.03,0.0,0.0
2010-06-08 08:00:00,0.165,0.016,0.158,0.033,0.04,0.039,0.0
2010-06-08 09:00:00,0.12,0.0,0.119,0.072,0.046,0.013,0.0
2010-06-08 10:00:00,0.135,0.0,0.089,0.022,0.066,0.0,0.0
2010-06-08 11:00:00,0.16,0.0,0.069,0.011,0.04,0.013,0.0
2010-06-08 12:00:00,0.085,0.0,0.04,0.0,0.051,0.013,0.0
2010-06-08 13:00:00,0.03,0.0,0.0,0.0,0.056,0.013,0.0
2010-06-08 14:00:00,0.025,0.0,0.03,0.0,0.005,0.013,0.0
2010-06-08 15:00:00,0.055,0.0,0.069,0.0,0.0,0.013,0.0
2010-06-08 16:00:00,0.085,0.0,0.089,0.0,0.03,0.013,0.0
2010-06-08 17:00:00,0.085,0.0,0.069,0.0,0.056,0.013,0.0
2010-06-08 18:00:00,0.03,0.016,0.069,0.0,0.091,0.013,0.0
2010-06-08 19:00:00,0.015,0.042,0.069,0.006,0.217,0.013,0.0
2010-06-08 20:00:00,0.01,0.101,0.069,0.0,0.207,0.0,0.0
2010-06-08 21:00:00,0.0,0.201,0.049,0.0,0.192,0.013,0.0
2010-06-08 22:00:00,0.0,0.249,0.099,0.0,0.147,0.026,0.0
2010-06-08 23:00:00,0.0,0.307,0.208,0.0,0.147,0.0,0.0
2010-06-09 00:00:00,0.01,0.296,0.277,0.0,0.162,0.0,0.0
2010-06-09 01:00:00,0.055,0.365,0.247,0.0,0.126,0.013,0.0
2010-06-09 02:00:00,0.055,0.524,0.227,0.039,0.071,0.092,0.076
2010-06-09 03:00:00,0.12,0.704,0.296,0.121,0.015,0.132,0.076
2010-06-09 04:00:00,0.135,0.497,0.326,0.198,0.015,0.132,0.076
2010-06-09 05:00:00,0.11,0.497,0.504,0.138,0.035,0.158,0.101
2010-06-09 06:00:00,0.1,0.72,0.563,0.143,0.046,0.145,0.227
2010-06-09 07:00:00,0.11,0.878,0.751,0.253,0.04,0.237,0.429
2010-06-09 08:00:00,0.18,0.963,0.8,0.369,0.035,0.539,0.455
2010-06-09 09:00:00,0.271,0.968,0.899,0.336,0.076,0.684,0.657
2010-06-09 10:00:00,0.331,0.968,0.791,0.402,0.081,0.5,0.606
2010-06-09 11:00:00,0.366,0.974,0.583,0.314,0.106,0.487,0.758
2010-06-09 12:00:00,0.336,0.958,0.405,0.397,0.121,0.579,0.783
2010-06-09 13:00:00,0.306,0.947,0.227,0.435,0.091,0.724,0.783
2010-06-09 14:00:00,0.376,0.926,0.099,0.485,0.04,0.671,0.707
2010-06-09 15:00:00,0.426,0.815,0.069,0.468,0.061,0.579,0.657
2010-06-09 16:00:00,0.531,0.656,0.109,0.386,0.167,0.421,0.404
2010-06-09 17:00:00,0.536,0.566,0.188,0.309,0.268,0.289,0.278
2010-06-09 18:00:00,0.321,0.392,0.287,0.231,0.415,0.171,0.101
2010-06-09 19:00:00,0.14,0.27,0.198,0.176,0.45,0.158,0.025
2010-06-09 20:00:00,0.075,0.169,0.237,0.066,0.379,0.145,0.025
2010-06-09 21:00:00,0.015,0.101,0.316,0.072,0.374,0.092,0.0
2010-06-09 22:00:00,0.01,0.037,0.435,0.0,0.349,0.053,0.0
2010-06-09 23:00:00,0.01,0.127,0.346,0.0,0.258,0.013,0.0
2010-06-10 00:00:00,0.035,0.18,0.188,0.0,0.091,0.026,0.0
2010-06-10 01:00:00,0.06,0.069,0.267,0.0,0.162,0.211,0.202
2010-06-10 02:00:00,0.045,0.217,0.455,0.006,0.222,0.026,0.354
2010-06-10 03:00:00,0.01,0.365,0.652,0.066,0.217,0.013,0.025
2010-06-10 04:00:00,0.115,0.402,0.692,0.303,0.187,0.105,0.051
2010-06-10 05:00:00,0.256,0.402,0.791,0.292,0.228,0.105,0.101
2010-06-10 06:00:00,0.306,0.508,0.702,0.215,0.182,0.092,0.076
2010-06-10 07:00:00,0.251,0.54,0.563,0.16,0.056,0.105,0.0
2010-06-10 08:00:00,0.17,0.503,0.326,0.287,0.0,0.132,0.0
2010-06-10 09:00:00,0.17,0.455,0.128,0.353,0.03,0.118,0.025
2010-06-10 10:00:00,0.231,0.339,0.099,0.314,0.01,0.079,0.0
2010-06-10 11:00:00,0.175,0.143,0.178,0.231,0.01,0.092,0.0
2010-06-10 12:00:00,0.12,0.063,0.227,0.253,0.0,0.066,0.0
2010-06-10 13:00:00,0.125,0.085,0.148,0.198,0.01,0.092,0.0
2010-06-10 14:00:00,0.185,0.101,0.257,0.424,0.03,0.184,0.051
2010-06-10 15:00:00,0.17,0.111,0.227,0.474,0.005,0.289,0.126
2010-06-10 16:00:00,0.266,0.021,0.316,0.501,0.066,0.487,0.202
2010-06-10 17:00:00,0.391,0.048,0.316,0.468,0.233,0.382,0.328
2010-06-10 18:00:00,0.301,0.09,0.267,0.287,0.248,0.329,0.278
2010-06-10 19:00:00,0.261,0.111,0.257,0.248,0.111,0.197,0.202
2010-06-10 20:00:00,0.246,0.116,0.227,0.176,0.086,0.105,0.152
2010-06-10 21:00:00,0.1,0.101,0.198,0.077,0.121,0.066,0.076
2010-06-10 22:00:00,0.015,0.101,0.109,0.033,0.051,0.066,0.051
2010-06-10 23:00:00,0.02,0.09,0.069,0.0,0.0,0.039,0.0
2010-06-11 00:00:00,0.03,0.085,0.059,0.0,0.0,0.026,0.0
2010-06-11 01:00:00,0.03,0.122,0.099,0.0,0.0,0.013,0.0
2010-06-11 02:00:00,0.015,0.132,0.178,0.0,0.0,0.026,0.0
2010-06-11 03:00:00,0.035,0.106,0.237,0.0,0.0,0.013,0.0
2010-06-11 04:00:00,0.07,0.048,0.148,0.0,0.0,0.013,0.025
2010-06-11 05:00:00,0.055,0.021,0.109,0.0,0.0,0.039,0.0
2010-06-11 06:00:00,0.01,0.005,0.099,0.0,0.0,0.026,0.0
2010-06-11 07:00:00,0.005,0.0,0.079,0.0,0.0,0.039,0.0
2010-06-11 08:00:00,0.0,0.0,0.03,0.0,0.0,0.013,0.0
2010-06-11 09:00:00,0.0,0.0,0.04,0.0,0.0,0.0,0.0
2010-06-11 10:00:00,0.0,0.021,0.099,0.0,0.0,0.0,0.0
2010-06-11 11:00:00,0.0,0.011,0.128,0.0,0.0,0.0,0.0
2010-06-11 12:00:00,0.0,0.005,0.099,0.0,0.0,0.0,0.0
2010-06-11 13:00:00,0.0,0.011,0.089,0.0,0.0,0.0,0.0
2010-06-11 14:00:00,0.0,0.016,0.079,0.0,0.01,0.0,0.0
2010-06-11 15:00:00,0.0,0.032,0.079,0.0,0.0,0.0,0.0
2010-06-11 16:00:00,0.0,0.021,0.109,0.0,0.03,0.0,0.0
2010-06-11 17:00:00,0.0,0.116,0.059,0.0,0.061,0.0,0.0
2010-06-11 18:00:00,0.0,0.153,0.099,0.0,0.076,0.013,0.0
2010-06-11 19:00:00,0.0,0.249,0.158,0.0,0.081,0.039,0.0
2010-06-11 20:00:00,0.03,0.333,0.306,0.039,0.086,0.092,0.025
2010-06-11 21:00:00,0.04,0.492,0.425,0.006,0.061,0.026,0.0
2010-06-11 22:00:00,0.005,0.587,0.385,0.0,0.02,0.0,0.0
2010-06-11 23:00:00,0.0,0.418,0.494,0.0,0.0,0.079,0.101
2010-06-12 00:00:00,0.0,0.275,0.731,0.011,0.0,0.105,0.177
2010-06-12 01:00:00,0.14,0.487,0.652,0.044,0.0,0.158,0.253
2010-06-12 02:00:00,0.256,0.471,0.613,0.182,0.0,0.263,0.278
2010-06-12 03:00:00,0.261,0.508,0.435,0.413,0.025,0.382,0.455
2010-06-12 04:00:00,0.331,0.825,0.573,0.567,0.01,0.592,0.657
2010-06-12 05:00:00,0.281,0.942,0.84,0.722,0.0,0.803,0.758
2010-06-12 06:00:00,0.396,0.915,0.939,0.86,0.0,0.921,0.758
2010-06-12 07:00:00,0.511,0.815,0.968,0.92,0.0,0.882,0.707
2010-06-12 08:00:00,0.531,0.497,0.968,0.722,0.02,0.895,0.682
2010-06-12 09:00:00,0.461,0.18,0.909,0.033,0.03,0.895,0.758
2010-06-12 10:00:00,0.095,0.238,0.682,0.011,0.233,0.526,0.631
2010-06-12 11:00:00,0.195,0.243,0.662,0.0,0.531,0.329,0.606
2010-06-12 12:00:00,0.06,0.312,0.761,0.028,0.647,0.289,0.48
2010-06-12 13:00:00,0.01,0.307,0.336,0.028,0.425,0.145,0.328
2010-06-12 14:00:00,0.03,0.349,0.296,0.0,0.228,0.053,0.253
2010-06-12 15:00:00,0.025,0.296,0.267,0.0,0.238,0.026,0.177
2010-06-12 16:00:00,0.01,0.196,0.405,0.0,0.238,0.0,0.051
2010-06-12 17:00:00,0.0,0.09,0.385,0.0,0.238,0.0,0.0
2010-06-12 18:00:00,0.0,0.011,0.583,0.0,0.253,0.0,0.0
2010-06-12 19:00:00,0.0,0.0,0.543,0.0,0.238,0.0,0.0
2010-06-12 20:00:00,0.0,0.005,0.356,0.0,0.253,0.0,0.0
2010-06-12 21:00:00,0.0,0.021,0.237,0.0,0.283,0.026,0.0
2010-06-12 22:00:00,0.0,0.032,0.01,0.006,0.243,0.026,0.0
2010-06-12 23:00:00,0.005,0.016,0.079,0.0,0.197,0.013,0.0
2010-06-13 00:00:00,0.085,0.005,0.208,0.017,0.233,0.013,0.0
2010-06-13 01:00:00,0.14,0.005,0.198,0.187,0.238,0.0,0.0
2010-06-13 02:00:00,0.125,0.0,0.109,0.138,0.162,0.0,0.0
2010-06-13 03:00:00,0.085,0.0,0.049,0.138,0.167,0.013,0.0
2010-06-13 04:00:00,0.05,0.0,0.089,0.138,0.253,0.0,0.0
2010-06-13 05:00:00,0.065,0.005,0.02,0.138,0.096,0.0,0.0
2010-06-13 06:00:00,0.1,0.042,0.03,0.055,0.116,0.0,0.0
2010-06-13 07:00:00,0.08,0.063,0.03,0.0,0.142,0.0,0.0
